timestamp,open,high,low,close,adjusted close,volume,dividend amount
2018-06-15,278.4400,279.4800,275.3500,277.1300,250.2139,407431335,1.2456
2018-06-08,274.5300,278.2800,274.1800,278.1900,250.0470,304361540,0.0000
2018-06-01,270.3100,273.9400,267.7600,273.6000,245.9214,350365408,0.0000
2018-05-25,273.0100,274.2500,270.7800,272.1500,244.6181,308104999,0.0000
2018-05-18,273.3400,274.0800,270.0300,271.3300,243.8810,316673732,0.0000
2018-05-11,266.8900,273.1500,265.1500,272.8500,245.2472,314405739,0.0000
2018-05-04,267.2600,267.8900,259.0500,266.0200,239.1082,470288186,0.0000
2018-04-27,267.2600,267.9800,260.8500,266.5600,239.5936,406985748,0.0000
2018-04-20,267.0000,271.3000,265.6100,266.6100,239.6385,363000222,0.0000
2018-04-13,261.3700,267.5400,259.9400,265.1500,238.3262,456126567,0.0000
2018-04-06,262.5500,266.6400,254.6700,259.7200,233.4455,692132370,0.0000
2018-03-29,262.1300,266.7700,258.5800,263.1500,236.5285,542594643,0.0000
2018-03-23,273.3500,274.4000,257.8300,258.0500,231.9445,579995958,0.0000
2018-03-16,279.2000,280.4100,274.1400,274.2000,246.4607,453565520,1.0968
2018-03-09,267.7300,278.8700,267.6100,278.8700,249.6596,444110537,0.0000
2018-03-02,275.9300,278.9200,264.8200,269.0800,240.8951,623436632,0.0000
2018-02-23,272.0300,274.7200,269.6400,274.7100,245.9354,388531120,0.0000
2018-02-16,263.8300,275.3200,261.6600,273.1100,244.5030,617315722,0.0000
2018-02-09,273.4500,275.8500,252.9200,261.5000,234.1090,1347099518,0.0000
2018-02-02,285.9300,286.4300,275.4100,275.4500,246.5978,604140147,0.0000
2018-01-26,280.1700,286.6300,280.1100,286.5800,256.5620,515553657,0.0000
2018-01-19,279.3500,280.4100,276.1800,280.4100,251.0383,461462045,0.0000
2018-01-12,273.3100,278.1100,272.9200,277.9200,248.8091,337324998,0.0000
2018-01-05,267.8400,273.5600,267.4000,273.4200,244.7805,340886568,0.0000
2017-12-29,267.0500,268.5500,266.6400,266.8600,238.9076,244118982,0.0000
2017-12-22,268.1000,268.6000,266.6900,267.5100,239.4895,388541160,0.0000
2017-12-15,266.3100,267.5600,265.3900,266.5100,238.5943,516455674,1.3513
2017-12-08,266.3100,266.8000,262.7100,265.5100,236.4999,401716112,0.0000
2017-12-01,260.4100,266.0500,260.0000,264.4600,235.5646,521044034,0.0000
2017-11-24,258.1400,260.4800,257.8600,260.3600,231.9126,190142219,0.0000
2017-11-17,257.3100,259.0400,255.6300,257.8600,229.6857,335889185,0.0000
2017-11-10,258.3000,259.3500,256.3600,258.0900,229.8906,311590044,0.0000
2017-11-03,256.4700,258.5000,256.1900,258.4500,230.2112,284832469,0.0000
2017-10-27,257.4800,257.8900,254.0000,257.7100,229.5521,389927023,0.0000
2017-10-20,255.2100,257.1400,254.3500,257.1100,229.0177,261751134,0.0000
2017-10-13,254.6300,255.2700,253.6500,254.9500,227.0937,228400405,0.0000
2017-10-06,251.4900,254.7000,251.2900,254.3700,226.5770,325955528,0.0000
2017-09-29,249.1500,251.3200,248.0800,251.2300,223.7801,322504585,0.0000
2017-09-22,249.6100,250.1900,248.9200,249.4400,222.1857,252342899,0.0000
2017-09-15,248.0400,250.3200,248.0200,249.1900,221.9630,378367608,1.2346
2017-09-08,247.2600,247.5200,244.9500,246.5800,218.5554,271183199,0.0000
2017-09-01,245.1700,248.3300,242.9300,247.8400,219.6722,319542995,0.0000
2017-08-25,242.6400,245.6200,241.8300,244.5600,216.7650,294001257,0.0000
2017-08-18,245.5900,247.5700,242.2000,242.7100,215.1252,450346988,0.0000
2017-08-11,247.4900,248.9100,243.7000,244.1200,216.3750,351469036,0.0000
2017-08-04,247.3700,247.7900,246.3700,247.4100,219.2910,269077813,0.0000
2017-07-28,246.7900,248.0000,245.6800,246.9100,218.8479,269953776,0.0000
2017-07-21,245.4700,247.4200,244.6700,246.8800,218.8213,263085383,0.0000
2017-07-14,241.9500,245.9700,240.8500,245.5600,217.6513,246270520,0.0000
2017-07-07,242.8800,243.3800,240.3400,242.1100,214.5934,215044200,0.0000
2017-06-30,243.9000,244.3800,239.9600,241.8000,214.3186,385280600,0.0000
2017-06-23,243.5900,244.7300,242.4100,243.1300,215.4975,289142700,0.0000
2017-06-16,243.1300,244.8700,241.6300,242.6400,215.0632,375795400,1.1831
2017-06-09,243.9700,245.0100,241.9500,243.4100,214.6988,347425600,0.0000
2017-06-02,241.3400,244.3500,240.6400,244.1700,215.3691,284626000,0.0000
2017-05-26,238.9000,242.0800,238.8200,241.7100,213.1993,263756200,0.0000
2017-05-19,239.4700,240.6700,235.4300,238.3100,210.2004,507393900,0.0000
2017-05-12,239.7500,240.1900,238.1300,238.9800,210.7913,270313700,0.0000
2017-05-05,238.6800,239.7200,237.7000,239.7000,211.4264,320859900,0.0000
2017-04-28,237.1800,239.5300,234.5600,238.0800,209.9975,401553800,0.0000
2017-04-21,233.1100,235.8500,232.8800,234.5900,206.9191,423293100,0.0000
2017-04-13,235.3600,236.2600,232.5100,232.5100,205.0845,330405400,0.0000
2017-04-07,235.8000,237.3900,233.9100,235.2000,207.4572,394361400,0.0000
2017-03-31,231.9300,236.5200,231.6100,235.7400,207.9335,373359800,0.0000
2017-03-24,237.0300,237.6100,232.9600,233.8600,206.2753,494830700,0.0000
2017-03-17,237.6200,239.4400,236.1900,237.0300,209.0713,380565500,1.0331
2017-03-10,237.5000,238.1200,235.7400,237.6900,208.7437,371339600,0.0000
2017-03-03,236.6400,240.3200,236.0200,238.4200,209.3848,454855800,0.0000
2017-02-24,235.5200,236.9000,235.4100,236.7400,207.9094,308058800,0.0000
2017-02-17,232.0800,235.1600,232.0500,235.0900,206.4603,375003400,0.0000
2017-02-10,228.8700,231.7700,228.3100,231.5100,203.3163,299258600,0.0000
2017-02-03,228.1700,229.5500,226.3200,229.3400,201.4105,384956600,0.0000
2017-01-27,226.7400,229.7100,225.2700,228.9700,201.0856,374736400,0.0000
2017-01-20,226.3100,227.3100,225.4100,226.7400,199.1272,311811500,0.0000
2017-01-13,226.9100,227.4500,224.9600,227.0500,199.3994,320192700,0.0000
2017-01-06,225.0400,227.7500,223.8800,227.2100,199.5399,320049800,0.0000
2016-12-30,226.0200,226.7300,222.7300,223.5300,196.3081,264461900,0.0000
2016-12-23,225.2500,226.5700,224.9200,225.7100,198.2226,340559400,0.0000
2016-12-16,226.4000,228.3400,224.6700,225.0400,197.6342,636388200,1.3289
2016-12-09,220.6500,226.5300,220.4200,226.5100,197.7574,426173500,0.0000
2016-12-02,221.1600,221.8200,219.1500,219.6800,191.7943,413631800,0.0000
2016-11-25,219.1700,221.5600,219.0000,221.5200,193.4008,234324100,0.0000
2016-11-18,217.0300,219.2700,215.7200,218.5000,190.7641,407913300,0.0000
2016-11-11,208.5500,218.3100,208.5500,216.4200,188.9482,736452700,0.0000
2016-11-04,212.9300,213.1900,208.3800,208.5500,182.0772,485446500,0.0000
2016-10-28,215.0000,215.3200,211.7100,212.5400,185.5607,420237800,0.0000
2016-10-21,213.0900,214.6400,212.1700,213.9800,186.8179,364393500,0.0000
2016-10-14,216.1600,216.7000,211.2100,213.1200,186.0671,450791700,0.0000
2016-10-07,215.8200,216.3000,213.9900,215.0400,187.7433,428991900,0.0000
2016-09-30,215.0200,217.1200,213.6200,216.3000,188.8434,501006600,0.0000
2016-09-23,214.1300,217.5300,213.0300,215.9900,188.5728,410509800,0.0000
2016-09-16,212.3900,216.8100,212.3100,213.3700,186.2853,774789500,1.0821
2016-09-09,218.7000,219.2200,213.2500,213.2800,185.2672,428949000,0.0000
2016-09-02,217.4400,218.8700,216.0300,218.3700,189.6887,391024300,0.0000
2016-08-26,218.2600,219.6000,216.2500,217.2900,188.7505,378228000,0.0000
2016-08-19,218.8900,219.5000,217.0200,218.5400,189.8363,306593700,0.0000
2016-08-12,218.4000,218.9400,217.2300,218.4600,189.7669,282917100,0.0000
2016-08-05,217.1900,218.2300,214.2500,218.1800,189.5236,338078200,0.0000
2016-07-29,217.0000,217.5400,215.6200,217.1200,188.6028,354592600,0.0000
2016-07-22,215.9700,217.3700,215.6300,217.2400,188.7071,301795900,0.0000
2016-07-15,213.1900,217.0100,212.9500,215.8300,187.4823,460619900,0.0000
2016-07-08,208.9500,212.9400,207.0600,212.6500,184.7199,425390000,0.0000
2016-07-01,201.5900,210.4900,198.6500,209.9200,182.3485,798564000,0.0000
2016-06-24,208.8200,210.8700,202.7200,203.2400,176.5459,686987600,0.0000
2016-06-17,209.3600,210.3700,205.5900,206.5200,179.3951,618523800,1.0784
2016-06-10,210.7000,212.5200,209.4300,210.0700,181.5309,379648800,0.0000
2016-06-03,210.5600,210.9300,208.8600,210.2800,181.7123,344617400,0.0000
2016-05-27,205.5100,210.2500,204.9900,210.2400,181.6778,343451500,0.0000
2016-05-20,204.9600,207.3400,202.7800,205.4900,177.5731,532894700,0.0000
2016-05-13,205.5700,208.5400,204.3800,204.7600,176.9423,419635000,0.0000
2016-05-06,206.9200,208.1800,203.8800,205.7200,177.7718,407103400,0.0000
2016-04-29,208.2600,209.8100,205.0300,206.3300,178.2990,459000400,0.0000
2016-04-22,207.7800,210.9200,207.0000,208.9700,180.5803,429640800,0.0000
2016-04-15,205.2500,208.6000,203.7000,207.7800,179.5520,436419000,0.0000
2016-04-08,206.8300,207.0700,203.0900,204.5000,176.7176,463898600,0.0000
2016-04-01,203.6100,207.1400,202.4000,206.9200,178.8088,450704000,0.0000
2016-03-24,204.0700,205.2300,201.7400,203.1200,175.5251,335812000,0.0000
2016-03-18,202.1600,205.2300,201.0500,204.3800,176.6139,568735200,1.0496
2016-03-11,199.3400,202.8100,197.3800,202.7600,174.3187,613798300,0.0000
2016-03-04,195.1100,201.3500,193.3300,200.4300,172.3156,594598600,0.0000
2016-02-26,193.8700,196.6800,189.3200,195.0900,167.7246,606469800,0.0000
2016-02-19,188.7700,193.3200,187.6300,192.0000,165.0681,473396200,0.0000
2016-02-12,185.7700,188.3400,181.0900,186.6300,160.4513,870945200,0.0000
2016-02-05,192.5300,194.5800,187.1000,187.9500,161.5861,844001500,0.0000
2016-01-29,189.9200,193.8800,187.0600,193.7200,166.5468,811418300,0.0000
2016-01-22,189.9600,190.7600,181.0200,190.5200,163.7957,845884700,0.0000
2016-01-15,193.0100,194.8600,185.5200,187.8100,161.4658,1136476500,0.0000
2016-01-08,200.4900,201.9000,191.5800,191.9200,164.9993,908565200,0.0000
2015-12-31,204.8600,207.7900,203.8700,203.8700,175.2730,336736149,0.0000
2015-12-24,201.4100,206.3300,200.0900,205.6800,176.8292,369649914,0.0000
2015-12-18,202.0700,208.4800,199.8300,200.0200,171.9631,957957765,1.2115
2015-12-11,209.2300,209.7300,201.5100,201.8800,172.5172,695055228,0.0000
2015-12-04,209.7500,211.0000,204.7500,209.6200,179.1315,678260410,0.0000
2015-11-27,209.3800,209.9800,207.4100,209.5600,179.0802,253103378,0.0000
2015-11-20,202.3200,210.1200,202.1800,209.3100,178.8666,542343503,0.0000
2015-11-13,209.3100,209.4900,202.4400,202.5400,173.0812,549621483,0.0000
2015-11-06,208.3200,211.6600,208.1700,210.0400,179.4904,466621557,0.0000
2015-10-30,207.3000,209.4400,205.7900,207.9300,177.6873,504447900,0.0000
2015-10-23,202.5000,207.9500,201.6500,207.5200,177.3369,576364477,0.0000
2015-10-16,201.4200,203.2900,198.9400,203.2700,173.7050,492262711,0.0000
2015-10-09,196.4600,201.9000,196.3300,201.3300,172.0472,621027138,0.0000
2015-10-02,191.7800,195.0300,186.9300,195.0000,166.6379,843095793,0.0000
2015-09-25,196.4400,197.6800,190.5600,192.8700,164.8177,666841322,0.0000
2015-09-18,196.9500,202.8900,194.9600,195.3600,166.9455,792543790,1.0334
2015-09-11,195.9400,199.4700,194.2500,196.7400,167.2401,543675749,0.0000
2015-09-04,198.1100,199.1300,190.7300,192.5900,163.7124,938737336,0.0000
2015-08-28,187.4900,199.8400,182.4000,199.2400,169.3653,1650892615,0.0000
2015-08-21,208.7100,210.6800,197.5200,197.6300,167.9967,864546086,0.0000
2015-08-14,209.2800,210.6700,205.3600,209.3600,177.9679,540645506,0.0000
2015-08-07,210.4600,211.3100,206.8700,207.9200,176.7438,515462127,0.0000
2015-07-31,208.0000,211.4500,206.2600,210.4500,178.8944,556268413,0.0000
2015-07-24,212.7500,213.1800,207.6000,207.9400,176.7608,445343896,0.0000
2015-07-17,208.9900,212.5500,208.9400,212.4700,180.6115,481406355,0.0000
2015-07-10,205.7700,208.1700,204.1100,207.4800,176.3697,729385674,0.0000
2015-07-02,208.0500,209.8300,205.2800,207.3200,176.2337,625899963,0.0000
2015-06-26,211.9100,212.5900,209.1600,209.9000,178.4269,432762343,0.0000
2015-06-19,208.6400,213.3400,207.7900,210.8100,179.2004,632747684,1.0301
2015-06-12,209.6400,212.0900,207.6900,209.9300,177.5847,537908121,0.0000
2015-06-05,211.9400,212.6700,208.9800,209.7700,177.4493,546278167,0.0000
2015-05-29,212.4000,212.9800,210.2000,211.1400,178.6082,417416736,0.0000
2015-05-22,212.2400,213.7800,212.1600,212.9900,180.1732,345719905,0.0000
2015-05-15,211.5700,212.6100,208.6200,212.4400,179.7079,462547705,0.0000
2015-05-08,211.2300,212.0200,206.7600,211.6200,179.0143,563435742,0.0000
2015-05-01,212.3300,212.4800,207.6200,210.7200,178.2529,556611161,0.0000
2015-04-24,209.0600,211.9700,208.9000,211.6500,179.0396,406927257,0.0000
2015-04-17,209.8700,211.0400,207.0100,207.9500,175.9097,509113874,0.0000
2015-04-10,206.4400,210.0900,205.2100,210.0400,177.6777,443228200,0.0000
2015-04-02,206.9800,208.6100,204.5100,206.4400,174.6324,447153593,0.0000
2015-03-27,210.4200,211.1100,204.1200,205.7400,174.0402,581117772,0.0000
2015-03-20,206.7100,211.2700,205.8600,210.4100,177.9907,755050521,0.9308
2015-03-13,207.7400,208.7900,204.4000,205.8300,173.3495,613490290,0.0000
2015-03-06,210.7800,212.0600,207.1000,207.5000,174.7560,577315411,0.0000
2015-02-27,210.9400,212.2400,210.4800,210.6600,177.4173,400718844,0.0000
2015-02-20,209.4000,211.3300,208.7300,211.2400,177.9058,389980023,0.0000
2015-02-13,204.7700,209.8400,204.1400,209.7800,176.6762,465687363,0.0000
2015-02-06,200.0500,207.2400,197.8600,205.5500,173.1137,645251785,0.0000
2015-01-30,204.7100,205.5600,198.6800,199.4500,167.9763,765883769,0.0000
2015-01-23,202.4000,206.2600,200.1700,204.9700,172.6252,545806558,0.0000
2015-01-16,204.4100,205.4800,198.5500,201.6300,169.8123,940433976,0.0000
2015-01-09,204.1700,206.4200,198.8600,204.2500,172.0188,809915835,0.0000
2015-01-02,208.2200,208.9700,204.1800,205.4300,173.0126,404984403,0.0000
2014-12-26,206.7500,208.8500,206.4600,208.4400,175.5476,370776967,0.0000
2014-12-19,201.9800,212.9700,197.8600,206.5200,173.9306,1206138180,1.1349
2014-12-12,207.5200,208.1200,200.8500,200.8900,168.2644,754967596,0.0000
2014-12-05,206.4000,208.4700,205.3800,208.0000,174.2197,429769575,0.0000
2014-11-28,207.1700,207.8700,206.8000,207.2000,173.5496,265046980,0.0000
2014-11-21,203.8500,207.8400,203.6500,206.6800,173.1140,454049681,0.0000
2014-11-14,203.3800,204.8300,203.1300,204.2400,171.0703,376714066,0.0000
2014-11-07,201.9200,203.6000,200.0600,203.3400,170.3165,475414282,0.0000
2014-10-31,195.7300,201.8200,195.0300,201.6600,168.9093,592479572,0.0000
2014-10-24,188.1300,196.4900,188.0700,196.4300,164.5287,709653256,0.0000
2014-10-17,190.4600,191.1500,181.9200,188.4700,157.8614,1312516367,0.0000
2014-10-10,197.3400,197.6000,190.4900,190.5400,159.5953,871766841,0.0000
2014-10-03,196.2000,198.3000,192.3500,196.5200,164.6041,683065500,0.0000
2014-09-26,200.3500,200.3800,196.2700,197.9000,165.7600,598068480,0.0000
2014-09-19,199.1600,201.9000,198.3800,200.7000,168.1052,560507486,0.9392
2014-09-12,200.9200,201.2100,198.5600,199.1300,166.0133,404289798,0.0000
2014-09-05,200.9700,201.5800,199.4100,201.1100,167.6640,317300761,0.0000
2014-08-29,200.1400,200.8200,199.1500,200.7100,167.3306,283264025,0.0000
2014-08-22,196.8000,199.7600,196.6900,199.1900,166.0634,351219659,0.0000
2014-08-15,193.9700,196.6500,192.9400,195.7200,163.1704,414422834,0.0000
2014-08-08,192.8700,194.3000,190.5500,193.2400,161.1029,591596988,0.0000
2014-08-01,197.7600,198.4500,191.5700,192.5000,160.4859,626687893,0.0000
2014-07-25,197.0900,199.0600,196.4300,197.7200,164.8378,334606400,0.0000
2014-07-18,197.6100,198.2600,195.4300,197.7100,164.8295,519806269,0.0000
2014-07-11,197.8200,197.9800,195.0600,196.6100,163.9124,406115138,0.0000
2014-07-03,195.7000,198.2900,195.5300,198.2000,165.2380,266388013,0.0000
2014-06-27,195.9900,196.5000,194.1300,195.8200,163.2538,405395753,0.0000
2014-06-20,193.8900,196.6000,193.6600,195.9400,163.3538,464041003,0.9367
2014-06-13,195.3500,196.0500,193.1100,194.1300,161.0748,379388225,0.0000
2014-06-06,192.9500,195.4300,191.9700,195.3800,162.1120,356031024,0.0000
2014-05-30,191.0600,192.8000,190.9500,192.6800,159.8717,279425433,0.0000
2014-05-23,187.6900,190.4800,187.0700,190.3500,157.9385,386282594,0.0000
2014-05-16,188.8000,190.4200,186.4800,188.0500,156.0301,478174935,0.0000
2014-05-09,187.1400,189.0500,186.0100,187.9600,155.9554,445133526,0.0000
2014-05-02,187.0500,189.1400,184.9600,188.0600,156.0384,511867119,0.0000
2014-04-25,186.4400,188.4000,185.8700,186.2900,154.5698,416539155,0.0000
2014-04-17,182.9300,186.9100,181.4400,186.3900,154.6528,499925416,0.0000
2014-04-11,185.9500,187.1700,181.3100,181.5100,150.6037,693926189,0.0000
2014-04-04,186.6700,189.7000,185.5200,186.4000,154.6611,514434822,0.0000
2014-03-28,186.8400,187.3400,183.9000,185.4900,153.9060,589130083,0.0000
2014-03-21,185.5900,189.0200,185.4700,186.2000,154.4951,656800103,0.8246
2014-03-14,187.9700,188.7100,184.4400,184.6600,152.5418,587706347,0.0000
2014-03-07,184.6500,188.9600,183.7500,188.2600,155.5156,620401311,0.0000
2014-02-28,184.2800,187.1500,184.2000,186.2900,153.8883,574548693,0.0000
2014-02-21,184.1800,184.9500,182.6000,183.8900,151.9057,430099597,0.0000
2014-02-14,179.7000,184.3600,179.2100,184.0200,152.0131,501790836,0.0000
2014-02-07,177.9700,179.8700,173.7100,179.6800,148.4280,887744548,0.0000
2014-01-31,179.0600,179.8100,176.8800,178.1800,147.1889,821519337,0.0000
2014-01-24,184.7000,184.7700,178.8300,178.8900,147.7754,491065927,0.0000
2014-01-17,183.6700,184.9400,181.3400,183.6400,151.6992,533572850,0.0000
2014-01-10,183.4900,184.2200,182.0800,184.1400,152.1122,483464162,0.0000
2014-01-03,183.8700,184.6900,182.4800,182.8900,151.0796,344132434,0.0000
2013-12-27,182.4500,184.1800,182.0700,183.8500,151.8727,256145450,0.0000
2013-12-20,178.9500,181.9900,177.3200,181.5600,149.9810,754373276,0.9802
2013-12-13,181.4700,181.6700,177.7600,178.1100,146.3409,505063075,0.0000
2013-12-06,181.0900,181.4300,178.3500,180.9400,148.6662,573983305,0.0000
2013-11-29,181.1300,181.7500,180.3700,181.0000,148.7155,281150228,0.0000
2013-11-22,180.3500,180.8300,177.9800,180.8100,148.5593,497733184,0.0000
2013-11-15,177.1200,180.1200,176.0900,180.0500,147.9349,459176149,0.0000
2013-11-08,176.6900,177.6400,174.7600,177.2900,145.6672,551100747,0.0000
2013-11-01,175.8900,177.5100,175.2200,176.2100,144.7798,587725698,0.0000
2013-10-25,174.4500,176.0000,173.9600,175.9500,144.5662,499676619,0.0000
2013-10-18,169.2100,174.5100,169.0800,174.3900,143.2845,694193093,0.0000
2013-10-11,167.4200,170.3200,164.5300,170.2600,139.8911,741888749,0.0000
2013-10-04,167.4800,169.5000,166.8400,168.8900,138.7655,656894689,0.0000
2013-09-27,170.4900,170.6500,168.4700,168.9100,138.7819,498509674,0.0000
2013-09-20,171.1600,173.6000,170.0400,170.7200,140.2691,690530520,0.8379
2013-09-13,166.4500,169.5600,166.4500,169.3300,138.4475,442841276,0.0000
2013-09-06,165.2300,166.9800,163.7000,166.0400,135.7575,462274998,0.0000
2013-08-30,166.7900,167.3000,163.0500,163.6500,133.8034,609376283,0.0000
2013-08-23,165.6400,166.8300,164.1900,166.6200,136.2317,537163633,0.0000
2013-08-16,168.4600,169.9000,165.5000,165.8300,135.5858,512060239,0.0000
2013-08-09,170.5700,170.9600,168.5500,169.3100,138.4311,419700418,0.0000
2013-08-02,168.6800,170.9700,168.1100,170.9500,139.7720,508389847,0.0000
2013-07-26,169.4100,169.8600,167.5200,169.1100,138.2676,491701774,0.0000
2013-07-19,167.9700,169.2700,167.0700,169.1700,138.3166,456915067,0.0000
2013-07-12,163.8600,167.9300,163.0800,167.5100,136.9594,584491534,0.0000
2013-07-05,161.2600,163.0800,160.2200,163.0200,133.2883,473959091,0.0000
2013-06-28,157.4100,161.8200,155.7300,160.4200,131.1625,808068889,0.0000
2013-06-21,164.2900,165.9900,157.4700,159.0700,130.0587,1048833902,0.8391
2013-06-14,165.3100,165.4000,161.3000,163.1800,132.7190,743104337,0.0000
2013-06-07,163.8300,165.1000,160.2500,164.8000,134.0366,922561463,0.0000
2013-05-31,167.0400,167.7800,163.1300,163.4500,132.9386,586555553,0.0000
2013-05-24,166.7800,169.0700,163.9400,165.3100,134.4514,786677124,0.0000
2013-05-17,163.2000,167.0400,162.8200,166.9400,135.7771,560593223,0.0000
2013-05-10,161.4900,163.7000,161.4200,163.4100,132.9061,463364257,0.0000
2013-05-03,158.6700,161.8800,158.1000,161.3700,131.2469,583432695,0.0000
2013-04-26,155.7800,159.2700,154.7500,158.2400,128.7011,595639865,0.0000
2013-04-19,158.0000,158.1300,153.5500,155.4800,126.4564,906999356,0.0000
2013-04-12,155.2700,159.7100,154.7500,158.8000,129.1566,548494183,0.0000
2013-04-05,156.5900,157.2100,153.7700,155.1600,126.1961,645798785,0.0000
2013-03-28,156.0100,156.8500,154.3500,156.6700,127.4242,440043521,0.0000
2013-03-22,154.3400,155.9500,153.5900,155.6000,126.5540,646965527,0.0000
2013-03-15,155.3200,156.8000,155.1300,155.8300,126.7410,547040467,0.6937
2013-03-08,151.7600,155.6500,151.5200,155.4400,125.8635,522297477,0.0000
2013-03-01,152.6300,152.8700,148.7300,152.1100,123.1671,867964623,0.0000
2013-02-22,152.3700,153.2800,149.9400,151.8900,122.9890,543079074,0.0000
2013-02-15,151.7400,152.6100,151.3900,152.1100,123.1671,517116068,0.0000
2013-02-08,150.3200,151.8900,149.4300,151.8000,122.9161,676859738,0.0000
2013-02-01,150.2900,151.4200,149.5100,151.2400,122.4627,595758182,0.0000
2013-01-25,148.3300,150.2500,147.9800,150.2500,121.6610,509212858,0.0000
2013-01-18,146.8900,148.4900,146.2000,148.3300,120.1064,590805065,0.0000
2013-01-11,145.8500,147.1500,144.9800,147.0700,119.0861,566059525,0.0000
2013-01-04,139.6600,146.6100,139.5400,146.3700,118.5193,696494911,0.0000
2012-12-28,142.4800,142.7100,139.8700,140.0300,113.3857,475643209,0.0000
2012-12-21,142.4700,145.5800,141.9400,142.7900,115.6205,885026738,1.0218
2012-12-14,142.2100,144.5500,141.8800,142.1000,114.2442,670439788,0.0000
2012-12-07,142.8000,142.9200,140.3700,142.4100,114.4935,609885766,0.0000
2012-11-30,140.6500,142.5100,139.0000,142.1500,114.2844,691235039,0.0000
2012-11-23,137.9000,141.4000,136.4100,141.3500,113.6413,417652420,0.0000
2012-11-16,138.5900,139.2500,134.7000,136.3700,109.6375,828750481,0.0000
2012-11-09,141.3500,143.5200,137.5500,138.1600,111.0766,851114541,0.0000
2012-11-02,141.8500,143.7200,140.6800,141.5600,113.8101,341835177,0.0000
2012-10-26,143.1500,143.6700,140.3900,141.3500,113.6413,717410213,0.0000
2012-10-19,143.2300,146.5200,142.7700,143.3900,115.2814,678260073,0.0000
2012-10-12,145.6000,146.1200,142.5800,142.8900,114.8794,598288110,0.0000
2012-10-05,144.5200,147.1600,143.8300,146.1400,117.4923,619148053,0.0000
2012-09-28,145.1500,146.2400,142.9500,143.9700,115.7477,637284944,0.0000
2012-09-21,146.9400,147.1900,145.6300,145.8700,117.2752,608084312,0.7794
2012-09-14,144.1900,148.1100,143.4600,147.2400,117.7475,657369004,0.0000
2012-09-07,141.0400,144.3900,140.1300,144.3300,115.4203,485303576,0.0000
2012-08-31,141.8900,142.0800,140.1900,141.1600,112.8853,458118482,0.0000
2012-08-24,141.9800,143.0900,140.2200,141.5100,113.1652,527345112,0.0000
2012-08-17,140.6000,142.3000,140.0400,142.1800,113.7010,455337498,0.0000
2012-08-10,139.7200,140.9200,139.5600,140.8400,112.6294,474159065,0.0000
2012-08-03,138.5200,139.6400,135.5800,139.3500,111.4379,722544197,0.0000
2012-07-27,134.4700,139.0700,133.0300,138.6800,110.9021,839884695,0.0000
2012-07-20,135.4400,138.1800,134.5500,136.4700,109.1347,621792740,0.0000
2012-07-13,135.3800,136.2300,132.6000,135.7500,108.5589,681954237,0.0000
2012-07-06,136.4800,137.8000,134.8500,135.4900,108.3510,486644155,0.0000
2012-06-29,132.0500,136.2700,130.8500,136.1000,108.8388,776615246,0.0000
2012-06-22,133.5800,136.2500,132.3300,133.4600,106.7276,809645747,0.0000
2012-06-15,134.1700,134.2600,131.1600,134.1400,107.2714,922758707,0.6883
2012-06-08,128.3900,133.5300,127.1400,133.1000,105.8964,878083234,0.0000
2012-06-01,133.1600,133.9300,128.1600,128.1600,101.9661,763482309,0.0000
2012-05-25,130.1600,133.2300,129.9500,132.1000,105.1008,882084665,0.0000
2012-05-18,134.3100,135.6100,129.5500,129.7400,103.2231,1144647395,0.0000
2012-05-11,136.5100,137.5600,134.4900,135.6100,107.8934,864389317,0.0000
2012-05-04,140.1100,141.6600,136.9200,137.0000,108.9993,711750867,0.0000
2012-04-27,136.5400,140.7900,135.9400,140.3900,111.6964,718448889,0.0000
2012-04-20,137.8400,139.3600,136.5800,137.9500,109.7551,759458004,0.0000
2012-04-13,138.0300,139.8400,135.7600,137.1400,109.1107,838519412,0.0000
2012-04-05,140.6400,142.2100,139.2600,139.7900,111.2191,591259053,0.0000
2012-03-30,140.6500,141.8300,139.0900,140.8100,112.0306,687734059,0.0000
2012-03-23,140.2100,141.2800,138.5500,139.6500,111.1077,624532656,0.0000
2012-03-16,137.5500,140.7800,137.0900,140.3000,111.6248,748602493,0.6139
2012-03-09,137.1000,137.9300,134.3600,137.5700,108.9760,725453909,0.0000
2012-03-02,136.0200,138.1900,135.8000,137.3100,108.7700,725604065,0.0000
2012-02-24,136.7300,137.2000,135.5000,136.9300,108.4690,500859511,0.0000
2012-02-17,135.3200,136.6300,134.2500,136.4100,108.0571,790268896,0.0000
2012-02-10,133.9800,135.5900,133.6400,134.3600,106.4332,697357084,0.0000
2012-02-03,130.5100,134.6200,130.0600,134.5400,106.5758,743014317,0.0000
2012-01-27,131.5100,133.4000,130.6000,131.8200,104.4211,749813584,0.0000
2012-01-20,130.0800,131.9500,128.9000,131.9500,104.5241,558880700,0.0000
2012-01-13,128.0000,129.7000,127.4100,128.8400,102.0605,623860291,0.0000
2012-01-06,127.7600,128.3800,126.4300,127.7100,101.1654,640741677,0.0000
2011-12-30,126.1700,126.8200,124.7300,125.5000,99.4147,422167137,0.0000
2011-12-23,122.0600,126.4300,120.0300,126.3900,100.1197,812279677,0.0000
2011-12-16,124.9500,125.5700,121.3000,121.5900,96.3174,1115042163,0.7701
